book,chapter,verse,word,start,end
27,40,3,6,5.139,5.839
27,40,3,7,5.920,6.119
27,40,3,8,6.159,6.519
27,40,3,9,6.579,7.199
27,40,3,10,7.779,8.519
27,40,3,11,8.619,9.659
27,40,4,1,0.340,1.379
27,40,4,2,1.419,1.799
27,40,4,3,1.879,2.139
27,40,4,4,2.180,2.679
27,40,4,5,3.059,3.799
27,40,4,6,3.919,4.639
27,40,4,7,5.380,5.779
27,40,4,8,5.839,6.420
27,40,4,9,6.539,7.359
27,40,4,10,7.799,8.819
27,40,4,11,8.939,9.760
27,40,5,1,0.199,0.659
27,40,5,2,0.959,1.779
27,40,5,3,2.159,2.639
27,40,5,4,2.679,3.139
27,40,5,5,3.199,3.399
27,40,5,6,3.779,4.420
27,40,5,7,5.000,5.319
27,40,5,8,5.460,5.940
27,40,5,9,6.319,6.659
27,40,5,10,6.779,7.419
27,40,5,11,7.960,8.639
27,40,5,12,8.760,9.659
27,40,6,1,0.359,0.959
27,40,6,2,1.000,1.599
27,40,6,3,2.039,2.659
27,40,6,4,2.819,3.079
27,40,6,5,3.240,4.219
27,40,6,6,4.880,6.099
27,40,6,7,6.440,8.139
27,40,6,8,8.179,8.819
27,40,6,9,9.500,9.779
27,40,6,10,9.920,10.519
27,40,6,11,10.579,11.239
27,40,6,12,11.939,12.719
27,40,6,13,12.859,14.059
27,40,6,14,14.639,15.559
27,40,6,15,15.659,16.920
27,40,7,1,0.539,1.159
27,40,7,2,1.179,1.919
27,40,7,3,1.959,2.159
27,40,7,4,2.240,2.819
27,40,7,5,3.799,4.739
27,40,7,6,4.819,5.279
27,40,7,7,5.400,5.599
27,40,7,8,6.619,7.039
27,40,7,9,7.139,7.980
27,40,7,10,8.239,8.479
27,40,7,11,8.599,9.599
27,40,8,1,0.459,0.919
27,40,8,2,1.100,1.779
27,40,8,3,1.860,2.339
27,40,8,4,2.579,3.159
27,40,8,5,4.420,5.359
27,40,8,6,5.480,6.039
27,40,8,7,6.099,6.500
27,40,8,8,6.559,7.439
27,40,9,1,0.259,0.919
27,40,9,2,0.979,2.000
27,40,9,3,2.019,2.679
27,40,9,4,2.720,3.480
27,40,9,5,4.319,5.299
27,40,9,6,5.420,5.859
27,40,9,7,6.019,7.019
27,40,10,1,0.359,1.240
27,40,10,2,1.319,1.959
27,40,10,3,2.019,2.539
27,40,10,4,2.679,3.099
27,40,10,5,3.839,4.480
27,40,10,6,4.559,5.259
27,40,10,7,5.359,5.639
27,40,10,8,5.739,6.259
27,40,10,9,7.279,7.619
27,40,10,10,8.340,8.819
27,40,10,11,9.000,10.000
27,40,11,1,0.379,1.419
27,40,11,2,1.439,1.599
27,40,11,3,1.699,2.619
27,40,11,4,2.919,3.379
27,40,11,5,3.419,3.899
27,40,11,6,4.819,5.879
27,40,11,7,5.920,7.039
27,40,11,8,7.460,8.039
27,40,11,9,9.019,9.279
27,40,11,10,9.359,10.199
27,40,11,11,10.500,11.259
27,40,11,12,11.639,12.659
27,40,11,13,13.239,14.119
27,40,11,14,14.239,14.779
27,40,12,1,0.340,0.899
27,40,12,2,1.019,1.319
27,40,12,3,1.740,2.000
27,40,12,4,2.059,2.619
27,40,12,5,2.980,3.659
27,40,12,6,3.919,4.739
27,40,12,7,5.380,6.179
27,40,12,8,6.299,7.639
27,40,12,9,7.699,8.159
27,40,12,10,8.420,9.659
27,40,13,1,0.319,0.479
27,40,13,2,0.579,1.319
27,40,13,3,1.339,1.799
27,40,13,4,1.879,2.460
27,40,13,5,2.500,2.700
27,40,13,6,2.859,3.059
27,40,13,7,3.199,3.939
27,40,13,8,4.659,5.699
27,40,13,9,5.859,6.719
27,40,13,10,7.259,7.519
27,40,13,11,7.559,8.239
27,40,13,12,8.319,8.899
27,40,13,13,9.800,10.519
27,40,13,14,10.679,11.619
27,40,13,15,11.679,12.159
27,40,13,16,12.759,13.599
27,40,13,17,13.840,15.039
27,40,14,1,0.319,1.059
27,40,14,2,1.159,1.479
27,40,14,3,1.879,2.960
27,40,14,4,3.539,3.899
27,40,14,5,4.719,5.679
27,40,14,6,5.900,6.779
27,40,15,1,0.419,1.279
27,40,15,2,1.539,2.579
27,40,15,3,2.700,3.279
27,40,15,4,3.799,4.659
27,40,15,5,4.699,5.259
27,40,15,6,5.699,6.599
27,40,15,7,7.379,8.199
27,40,15,8,8.279,8.819
27,40,15,9,8.939,10.099
27,40,15,10,10.639,11.459
27,40,15,11,11.779,12.699
27,40,16,1,0.299,1.480
27,40,16,2,1.500,1.819
27,40,16,3,1.860,2.319
27,40,16,4,2.480,3.519
27,40,16,5,3.539,4.339
27,40,16,6,4.380,4.599
27,40,16,7,4.679,5.380
27,40,16,8,5.400,6.319
27,40,17,1,0.359,1.220
27,40,17,2,1.240,2.079
27,40,17,3,2.119,2.639
27,40,17,4,3.199,3.519
27,40,17,5,3.639,4.639
27,40,17,6,5.380,5.960
27,40,17,7,6.079,6.699
27,40,17,8,7.079,7.960
27,40,17,9,8.000,8.280
27,40,17,10,9.139,9.639
27,40,17,11,9.840,11.079
27,40,18,1,0.259,0.879
27,40,18,2,0.979,1.419
27,40,18,3,1.459,2.319
27,40,18,4,3.019,3.740
27,40,18,5,3.839,4.659
27,40,18,6,4.739,4.920
27,40,18,7,5.579,6.379
27,40,18,8,6.559,7.719
27,40,18,9,7.779,8.300
27,40,18,10,8.979,9.739
27,40,18,11,10.559,10.939
27,40,18,12,11.179,12.399
27,41,1,1,0.099,0.979
27,41,1,2,1.339,1.839
27,41,1,3,1.919,2.419
27,41,2,1,0.459,1.120
27,41,2,2,1.259,1.939
27,41,2,3,2.220,2.339
27,41,2,4,2.460,2.839
27,41,2,5,3.699,4.199
27,41,2,6,4.259,4.699
27,41,2,7,4.819,6.019
27,41,2,8,6.059,6.919
27,41,3,1,0.280,0.639
27,41,3,2,1.000,2.319
27,41,3,3,2.460,3.599
27,41,3,4,4.299,5.460
27,41,3,5,5.519,6.299
27,41,3,6,7.019,7.480
27,41,3,7,7.679,8.679
27,41,3,8,8.739,9.619
27,41,3,9,9.659,10.739
27,41,4,1,0.340,0.979
27,41,4,2,0.999,2.259
27,41,4,3,2.399,2.539
27,41,4,4,2.819,3.439
27,41,4,5,3.480,4.819
27,41,4,6,4.920,5.259
27,41,4,7,5.299,6.079
27,41,4,8,6.519,7.159
27,41,4,9,7.379,8.459
27,41,5,1,0.319,0.659
27,41,5,2,0.699,1.419
27,41,5,3,1.779,2.019
27,41,5,4,2.539,3.220
27,41,5,5,4.299,5.019
27,41,5,6,5.059,5.579
27,41,5,7,5.940,6.079
27,41,5,8,6.239,6.960
27,41,5,9,7.000,7.619
27,41,6,1,0.319,0.859
27,41,6,2,1.019,1.519
27,41,6,3,1.620,1.899
27,41,6,4,2.019,2.180
27,41,6,5,2.859,3.199
27,41,6,6,3.259,4.000
27,41,6,7,4.119,4.679
27,41,6,8,4.799,5.579
27,41,7,1,0.399,0.819
27,41,7,2,0.959,1.279
27,41,7,3,1.860,2.579
27,41,7,4,2.960,3.220
27,41,7,5,3.359,3.980
27,41,7,6,4.659,5.519
27,41,7,7,5.719,6.759
27,41,7,8,6.839,7.259
27,41,7,9,7.299,7.659
27,41,7,10,8.319,9.000
27,41,7,11,9.159,9.819
27,41,7,12,10.399,11.519
27,41,8,1,0.280,0.939
27,41,8,2,1.000,1.459
27,41,8,3,1.879,2.759
27,41,8,4,2.980,3.220
27,41,8,5,3.339,4.039
27,41,8,6,4.699,5.299
27,41,8,7,5.679,6.599
27,41,8,8,6.719,7.119
27,41,8,9,7.219,7.719
27,41,9,1,0.439,0.959
27,41,9,2,1.100,2.059
27,41,9,3,2.099,2.700
27,41,9,4,2.740,3.079
27,41,9,5,3.639,4.400
27,41,9,6,4.440,5.059
27,41,9,7,5.659,5.799
27,41,9,8,5.879,6.440
27,41,9,9,6.519,7.320
27,41,10,1,0.340,0.799
27,41,10,2,0.819,1.120
27,41,10,3,1.139,1.659
27,41,10,4,1.899,2.399
27,41,10,5,2.559,3.159
27,41,10,6,3.199,3.460
27,41,10,7,3.980,4.400
27,41,10,8,4.480,5.059
27,41,10,9,5.759,6.319
27,41,10,10,6.420,6.980
27,41,10,11,7.279,8.039
27,41,11,1,0.219,1.019
27,41,11,2,1.039,1.879
27,41,11,3,1.880,2.539
27,41,11,4,2.599,3.599
27,41,11,5,4.339,5.440
27,41,11,6,5.579,6.319
27,41,12,1,0.379,0.899
27,41,12,2,0.939,1.620
27,41,12,3,1.719,1.839
27,41,12,4,1.919,2.500
27,41,12,5,2.659,2.859
27,41,12,6,3.799,3.899
27,41,12,7,3.980,4.099
27,41,12,8,4.139,4.880
27,41,12,9,4.920,5.400
27,41,12,10,5.539,6.319
27,41,13,1,0.359,0.959
27,41,13,2,1.599,2.259
27,41,13,3,2.399,3.059
27,41,13,4,3.079,3.319
27,41,13,5,4.079,5.699
27,41,13,6,5.759,6.500
27,41,13,7,6.699,7.619
27,41,14,1,0.299,0.899
27,41,14,2,1.039,1.159
27,41,14,3,1.160,2.379
27,41,14,4,2.419,3.259
27,41,14,5,3.839,4.759
27,41,14,6,5.000,5.440
27,41,14,7,5.460,6.079
27,41,14,8,6.619,7.219
27,41,14,9,7.359,8.220
27,42,1,1,0.099,0.919
27,42,1,2,1.439,2.279
27,42,1,3,2.319,2.639
27,42,1,4,2.740,3.019
27,42,2,1,0.280,1.199
27,42,2,2,1.299,2.019
27,42,2,3,2.079,2.319
27,42,2,4,2.359,2.960
27,42,2,5,3.139,3.679
27,42,2,6,4.500,4.739
27,42,2,7,4.819,5.359
27,42,2,8,5.480,6.119
27,42,2,9,6.179,6.859
27,42,2,10,6.940,7.679
27,42,3,1,0.219,0.839
27,42,3,2,0.939,1.519
27,42,3,3,1.639,2.500
27,42,3,4,2.539,3.019
27,42,3,5,3.059,3.460
27,42,3,6,4.199,4.719
27,42,3,7,4.859,5.400
27,42,3,8,5.500,6.379
27,42,3,9,6.639,7.099
27,42,3,10,7.159,7.860
27,42,4,1,0.140,0.659
27,42,4,2,0.699,0.919
27,42,4,3,1.059,1.899
27,42,4,4,2.000,2.679
27,42,4,5,2.779,3.319
27,42,4,6,3.439,4.139
27,42,4,7,4.920,5.500
27,42,4,8,5.619,6.019
27,42,4,9,6.139,6.359
27,42,4,10,6.440,7.099
27,42,4,11,7.500,8.239
27,42,4,12,8.460,9.299
27,42,5,1,0.259,0.879
27,42,5,2,1.079,1.839
27,42,5,3,1.919,3.000
27,42,5,4,3.119,3.539
27,42,5,5,3.559,4.119
27,42,5,6,5.039,5.259
27,42,5,7,5.380,6.079
27,42,5,8,6.219,7.000
27,42,5,9,7.460,8.519
27,42,5,10,8.659,8.880
27,42,5,11,8.939,9.179
27,42,5,12,9.340,9.960
27,42,5,13,10.500,10.939
27,42,5,14,11.099,11.699
27,42,5,15,11.819,12.500
27,42,5,16,13.399,13.880
27,42,5,17,14.019,14.599
27,42,6,1,0.280,0.539
27,42,6,2,0.599,1.519
27,42,6,3,1.579,2.180
27,42,6,4,2.879,3.059
27,42,6,5,3.159,3.799
27,42,6,6,3.899,4.500
27,42,6,7,5.299,6.119
27,42,6,8,6.139,6.779
27,42,6,9,6.899,7.019
27,42,6,10,7.059,7.279
27,42,6,11,7.419,8.019
27,42,6,12,8.720,9.579
27,42,6,13,9.779,10.499
27,42,7,1,0.140,0.899
27,42,7,2,1.480,2.039
27,42,7,3,2.099,2.919
27,42,7,4,3.039,3.819
27,42,7,5,4.639,4.859
27,42,7,6,5.000,5.299
27,42,7,7,5.440,6.399
27,42,7,8,6.480,7.119
27,42,7,9,7.159,7.719
27,42,7,10,8.399,9.460
27,42,7,11,9.559,9.979
27,42,7,12,10.119,10.960
27,42,8,1,0.179,0.719
27,42,8,2,0.740,0.879
27,42,8,3,0.959,1.559
27,42,8,4,1.599,2.000
27,42,8,5,2.059,2.500
27,42,8,6,2.659,3.639
27,42,8,7,4.380,4.719
27,42,8,8,4.799,5.859
27,42,8,9,5.960,7.019
27,42,8,10,7.460,8.079
27,42,8,11,8.220,9.000
27,42,9,1,0.280,0.899
27,42,9,2,0.959,1.439
27,42,9,3,1.939,2.240
27,42,9,4,2.619,3.159
27,42,9,5,4.099,5.359
27,42,9,6,5.519,6.039
27,42,9,7,6.119,6.639
27,42,9,8,7.299,8.239
27,42,9,9,8.380,8.840
27,42,9,10,8.979,9.819
27,42,10,1,0.179,0.859
27,42,10,2,0.959,1.459
27,42,10,3,1.639,2.240
27,42,10,4,2.859,3.480
27,42,10,5,3.599,4.719
27,42,10,6,5.679,6.379
27,42,10,7,6.519,7.099
27,42,10,8,7.159,7.739
27,42,10,9,7.899,8.659
27,42,10,10,8.779,9.480
27,42,11,1,0.280,1.220
27,42,11,2,1.279,2.319
27,42,11,3,3.099,4.000
27,42,11,4,4.159,4.839
27,42,11,5,5.639,6.619
27,42,11,6,6.679,7.099
27,42,11,7,7.179,7.440
27,42,11,8,7.500,8.139
27,42,11,9,8.559,9.399
27,42,11,10,9.500,10.439
27,42,12,1,0.359,0.639
27,42,12,2,0.659,1.659
27,42,12,3,1.699,2.299
27,42,12,4,2.799,3.319
27,42,12,5,3.460,4.039
27,42,12,6,4.099,4.619
27,42,12,7,5.319,6.019
27,42,12,8,6.099,6.779
27,42,12,9,6.920,7.059
27,42,12,10,7.139,7.339
27,42,12,11,7.500,8.119
27,42,12,12,8.779,9.599
27,42,12,13,9.779,10.479
27,42,12,14,10.639,11.519
27,43,1,1,0.219,1.100
27,43,1,2,1.139,1.759
27,43,1,3,2.319,2.980
27,43,1,4,3.039,3.659
27,43,1,5,3.779,4.440
27,43,1,6,4.500,4.679
27,43,1,7,4.759,5.239
27,43,1,8,5.940,6.460
27,43,1,9,6.519,7.119
27,43,1,10,7.219,7.819
27,43,1,11,8.039,9.239
27,43,2,1,0.219,0.379
27,43,2,2,0.500,1.100
27,43,2,3,1.259,1.779
27,43,2,4,1.860,2.700
27,43,2,5,3.699,4.159
27,43,2,6,4.279,5.239
27,43,2,7,6.199,6.779
27,43,2,8,6.899,7.440
27,43,2,9,7.619,8.500
27,43,2,10,8.699,9.559
27,43,2,11,9.599,10.140
27,43,3,1,0.259,0.719
27,43,3,2,0.919,1.639
27,43,3,3,1.759,2.919
27,43,3,4,3.460,4.159
27,43,3,5,4.279,5.059
27,43,3,6,5.920,6.779
27,43,3,7,6.960,7.139
27,43,3,8,7.259,7.599
27,43,3,9,7.639,8.819
27,43,3,10,8.939,9.479
27,43,3,11,9.639,10.919
27,43,4,1,0.219,1.360
27,43,4,2,1.539,1.819
27,43,4,3,1.939,2.519
27,43,4,4,2.679,3.259
27,43,4,5,3.879,4.219
27,43,4,6,4.299,4.719
27,43,4,7,4.960,5.579
27,43,4,8,5.719,6.199
27,43,4,9,6.899,7.639
27,43,4,10,7.719,8.579
27,43,4,11,8.859,9.559
27,43,4,12,9.619,10.500
27,43,5,1,0.319,0.479
27,43,5,2,0.639,1.480
27,43,5,3,1.519,2.119
27,43,5,4,2.779,3.240
27,43,5,5,3.259,3.819
27,43,5,6,3.879,4.360
27,43,5,7,5.000,5.719
27,43,5,8,5.799,6.379
27,43,5,9,6.519,6.619
27,43,5,10,6.699,6.879
27,43,5,11,7.019,7.599
27,43,5,12,8.220,8.939
27,43,5,13,9.199,9.819
27,43,5,14,9.939,10.839
27,44,1,1,0.219,1.500
27,44,1,2,1.539,1.919
27,44,1,3,1.939,2.259
27,44,1,4,2.359,2.839
27,44,2,1,0.239,0.939
27,44,2,2,1.079,2.119
27,44,2,3,2.259,2.859
27,44,2,4,3.480,4.380
27,44,2,5,4.500,5.159
27,44,2,6,5.179,5.679
27,44,2,7,6.379,7.199
27,44,2,8,7.239,7.779
27,44,2,9,8.039,8.800
27,44,2,10,9.059,9.479
27,44,2,11,9.519,10.260
27,44,3,1,0.319,1.019
27,44,3,2,1.100,1.579
27,44,3,3,1.939,2.440
27,44,3,4,2.460,3.039
27,44,3,5,3.299,4.440
27,44,3,6,5.139,5.460
27,44,3,7,5.599,6.559
27,44,3,8,6.639,8.179
27,44,4,1,0.219,0.359
27,44,4,2,0.379,0.599
27,44,4,3,0.639,1.500
27,44,4,4,1.559,2.200
27,44,4,5,2.299,2.819
27,44,4,6,3.599,4.599
27,44,4,7,4.639,4.779
27,44,4,8,4.799,5.519
27,44,4,9,5.539,6.019
27,44,4,10,6.719,6.859
27,44,4,11,6.940,7.859
27,44,4,12,8.239,9.340
27,44,4,13,9.819,10.279
27,44,4,14,10.420,10.920
27,44,4,15,11.199,11.359
27,44,4,16,11.460,12.460
27,44,5,1,0.340,1.019
27,44,5,2,1.059,1.339
27,44,5,3,1.359,1.860
27,44,5,4,1.939,2.500
27,44,5,5,3.159,3.799
27,44,5,6,3.879,4.719
27,44,5,7,4.819,5.659
27,44,6,1,0.280,0.579
27,44,6,2,1.000,1.740
27,44,6,3,1.879,2.859
27,44,6,4,3.419,4.279
27,44,6,5,4.420,4.940
27,44,6,6,4.980,5.820
27,44,7,1,0.159,0.340
27,44,7,2,0.359,0.539
27,44,7,3,0.639,1.419
27,44,7,4,1.579,2.119
27,44,7,5,2.740,3.480
27,44,7,6,3.599,3.859
27,44,7,7,3.959,5.059
27,44,8,1,0.239,0.399
27,44,8,2,0.419,1.639
27,44,8,3,1.699,2.639
27,44,8,4,3.419,4.759
27,44,8,5,4.859,6.079
27,44,9,1,0.299,0.919
27,44,9,2,0.959,1.759
27,44,9,3,1.860,2.119
27,44,9,4,2.180,2.740
27,44,9,5,3.579,4.400
27,44,9,6,4.460,5.199
27,44,9,7,5.359,5.719
27,44,9,8,5.899,6.459
27,44,10,1,0.319,0.759
27,44,10,2,0.859,1.480
27,44,10,3,1.759,3.119
27,44,10,4,3.959,4.279
27,44,10,5,4.360,4.839
27,44,10,6,5.039,6.500
27,44,11,1,0.379,1.259
27,44,11,2,1.399,1.979
27,44,11,3,2.139,2.539
27,44,11,4,2.679,3.039
27,44,11,5,4.000,5.659
27,44,11,6,5.819,6.460
27,44,11,7,6.480,7.259
27,44,12,1,0.259,1.240
27,44,12,2,1.279,1.979
27,44,12,3,2.019,2.720
27,44,12,4,3.339,4.599
27,44,12,5,4.799,6.059
27,44,13,1,0.319,1.139
27,44,13,2,1.179,1.879
27,44,13,3,2.039,2.399
27,44,13,4,2.440,2.819
27,44,13,5,3.579,3.939
27,44,13,6,4.000,4.719
27,44,13,7,5.039,6.420
27,44,14,1,0.239,1.059
27,44,14,2,1.159,1.860
27,44,14,3,1.899,2.879
27,44,14,4,3.759,4.480
27,44,14,5,4.500,5.460
27,44,14,6,5.519,7.079
27,44,15,1,0.399,1.240
27,44,15,2,1.299,1.879
27,44,15,3,2.000,2.700
27,44,15,4,3.720,4.199
27,44,15,5,4.279,4.739
27,44,15,6,4.859,6.179
27,44,16,1,0.399,0.699
27,44,16,2,0.779,1.519
27,44,16,3,1.579,2.480
27,44,16,4,2.559,3.039
27,44,16,5,4.039,4.920
27,44,16,6,4.980,5.559
27,44,16,7,5.779,7.079
27,44,17,1,0.319,1.059
27,44,17,2,1.179,1.799
27,44,17,3,1.839,2.700
27,44,17,4,3.639,4.420
27,44,17,5,4.440,5.239
27,44,17,6,5.299,6.659
27,44,18,1,0.280,0.599
27,44,18,2,0.699,1.019
27,44,18,3,1.179,1.899
27,44,18,4,2.059,2.339
27,44,18,5,2.539,3.539
27,44,18,6,5.239,5.599
27,44,18,7,5.739,6.619
27,44,18,8,6.759,8.039
27,44,19,1,0.299,0.560
27,44,19,2,0.620,1.159
27,44,19,3,1.240,1.719
27,44,19,4,1.799,2.539
27,44,19,5,3.460,4.239
27,44,19,6,4.279,5.159
27,44,19,7,5.359,5.960
27,44,19,8,6.179,7.319
27,44,20,1,0.359,0.539
27,44,20,2,0.560,1.539
27,44,20,3,1.599,2.099
27,44,20,4,2.200,2.779
27,44,20,5,3.839,4.839
27,44,20,6,4.880,5.480
27,44,20,7,5.559,6.780
27,44,21,1,0.299,0.519
27,44,21,2,0.599,1.419
27,44,21,3,1.519,1.959
27,44,21,4,2.059,2.779
27,44,21,5,3.720,4.699
27,44,21,6,4.880,5.639
27,44,21,7,5.679,6.119
27,44,21,8,6.219,6.920
27,44,22,1,0.299,0.659
27,44,22,2,0.719,1.379
27,44,22,3,1.419,2.119
27,44,22,4,2.180,2.500
27,44,22,5,3.099,3.240
27,44,22,6,3.319,3.519
27,44,22,7,3.599,4.299
27,44,22,8,4.579,5.500
27,44,22,9,5.639,6.179
27,44,23,1,0.219,0.399
27,44,23,2,0.459,0.959
27,44,23,3,1.079,1.839
27,44,23,4,1.879,2.119
27,44,23,5,2.180,2.700
27,44,23,6,3.619,4.579
27,44,23,7,4.659,5.119
27,44,23,8,5.279,6.079
27,44,24,1,0.399,1.000
27,44,24,2,1.599,2.019
27,44,24,3,2.079,2.799
27,44,24,4,2.879,3.480
27,44,24,5,4.000,4.819
27,44,24,6,5.359,5.639
27,44,24,7,5.739,6.379
27,44,24,8,6.539,7.500
27,44,25,1,0.379,1.199
27,44,25,2,1.740,2.299
27,44,25,3,2.500,3.220
27,44,25,4,3.819,4.440
27,44,25,5,4.519,5.299
27,44,25,6,5.319,6.500
27,44,26,1,0.239,0.419
27,44,26,2,0.560,1.139
27,44,26,3,1.199,1.819
27,44,26,4,1.879,2.619
27,44,26,5,3.519,4.199
27,44,26,6,4.279,5.039
27,44,26,7,5.159,6.179
27,44,27,1,0.259,0.939
27,44,27,2,1.100,2.059
27,44,27,3,2.079,2.599
27,44,27,4,3.259,4.179
27,44,27,5,4.699,5.519
27,44,27,6,5.579,6.679
27,45,1,1,0.299,1.159
27,45,1,2,1.240,1.339
27,45,1,3,1.419,2.079
27,45,1,4,2.139,2.460
27,45,1,5,2.519,2.899
27,45,1,6,3.500,4.199
27,45,1,7,4.539,4.799
27,45,1,8,4.900,5.380
27,45,2,1,0.319,0.959
27,45,2,2,0.979,1.419
27,45,2,3,1.500,1.879
27,45,2,4,2.000,2.379
27,45,2,5,2.980,3.359
27,45,2,6,3.480,3.859
27,45,2,7,3.939,4.500
27,45,2,8,4.519,5.099
27,45,2,9,5.859,6.460
27,45,2,10,6.519,7.059
27,45,2,11,7.199,7.659
27,45,2,12,7.759,8.519
27,45,3,1,0.340,1.379
27,45,3,2,1.620,2.159
27,45,3,3,2.279,2.720
27,45,3,4,3.579,4.219
27,45,3,5,4.259,4.599
27,45,3,6,4.679,5.779
27,45,3,7,6.619,6.899
27,45,3,8,7.019,7.359
27,45,3,9,7.539,8.420
27,45,3,10,8.439,9.000
27,45,3,11,9.059,9.840
27,45,4,1,0.259,0.859
27,45,4,2,0.919,1.419
27,45,4,3,1.779,2.039
27,45,4,4,2.079,2.539
27,45,4,5,2.599,3.139
27,45,4,6,3.639,4.259
27,45,4,7,4.339,5.539
27,45,5,1,0.280,1.019
27,45,5,2,1.419,1.799
27,45,5,3,1.899,2.440
27,45,5,4,3.119,3.279
27,45,5,5,3.339,3.720
27,45,5,6,3.859,4.519
27,45,5,7,4.779,5.420
27,45,5,8,5.579,6.139
27,45,5,9,7.379,8.019
27,45,5,10,8.420,9.059
27,45,5,11,9.119,10.079
27,45,6,1,0.239,0.839
27,45,6,2,1.039,1.659
27,45,6,3,2.279,2.799
27,45,6,4,2.919,3.480
27,45,6,5,3.639,4.259
27,45,6,6,5.000,5.500
27,45,6,7,5.839,6.519
27,45,6,8,6.579,7.579
27,45,7,1,0.219,1.139
27,45,7,2,1.279,1.819
27,45,7,3,1.899,2.240
27,45,7,4,2.319,2.819
27,45,7,5,3.519,4.039
27,45,7,6,4.139,4.839
27,45,7,7,4.859,5.359
27,45,7,8,5.500,6.659
27,45,8,1,0.239,0.799
27,45,8,2,1.039,1.620
27,45,8,3,1.679,2.419
27,45,8,4,2.480,2.980
27,45,8,5,3.699,3.879
27,45,8,6,3.980,4.319
27,45,8,7,4.420,4.980
27,45,8,8,5.319,5.900
27,45,8,9,5.960,6.659
27,45,8,10,7.219,7.779
27,45,8,11,7.960,8.579
27,45,8,12,8.960,10.079
27,45,9,1,0.319,0.779
27,45,9,2,0.839,1.719
27,45,9,3,2.180,2.980
27,45,9,4,3.159,3.500
27,45,9,5,3.619,4.539
27,45,9,6,5.460,5.719
27,45,9,7,5.759,6.279
27,45,9,8,6.379,6.799
27,45,9,9,7.000,7.519
27,45,9,10,7.619,8.739
27,45,10,1,0.259,0.719
27,45,10,2,0.819,1.519
27,45,10,3,2.039,3.179
27,45,10,4,4.339,5.179
27,45,10,5,5.339,6.059
27,45,10,6,6.119,7.359
27,45,10,7,7.500,8.319
27,45,10,8,8.559,9.239
27,45,11,1,0.259,0.779
27,45,11,2,0.899,1.339
27,45,11,3,1.899,2.460
27,45,11,4,2.519,3.240
27,45,11,5,3.379,3.980
27,45,11,6,4.539,5.299
27,45,11,7,5.400,6.299
27,45,11,8,6.359,6.859
27,45,11,9,6.920,7.619
27,45,12,1,0.319,1.439
27,45,12,2,1.519,2.440
27,45,12,3,2.559,3.199
27,45,12,4,3.839,4.000
27,45,12,5,4.059,4.519
27,45,12,6,4.599,5.359
27,45,12,7,5.859,6.940
27,45,12,8,7.000,7.440
27,45,13,1,0.319,0.779
27,45,13,2,0.799,1.299
27,45,13,3,1.579,2.319
27,45,13,4,2.980,3.720
27,45,13,5,3.759,4.480
27,45,13,6,4.539,5.119
27,45,13,7,5.139,5.819
27,45,14,1,0.319,0.680
27,45,14,2,0.799,1.639
27,45,14,3,1.659,2.139
27,45,14,4,2.200,2.779
27,45,14,5,2.819,3.399
27,45,14,6,4.019,5.219
27,45,14,7,5.299,5.859
27,45,14,8,5.900,6.779
27,45,15,1,0.280,1.100
27,45,15,2,1.259,1.819
27,45,15,3,1.839,2.559
27,45,15,4,3.139,4.019
27,45,15,5,4.079,4.859
27,45,15,6,5.279,6.000
27,45,15,7,7.219,8.099
27,45,15,8,8.539,9.059
27,45,16,1,0.159,1.019
27,45,16,2,1.199,2.180
27,45,16,3,2.259,2.659
27,45,16,4,3.240,4.079
27,45,16,5,4.219,4.839
27,45,16,6,4.980,5.720
27,45,17,1,0.259,0.899
27,45,17,2,1.019,1.740
27,45,17,3,2.039,2.559
27,45,17,4,2.599,3.199
27,45,17,5,4.000,4.960
27,45,17,6,5.339,6.119
27,45,17,7,6.379,6.859
27,45,17,8,6.920,7.799
27,45,18,1,0.280,1.220
27,45,18,2,1.279,1.759
27,45,18,3,2.319,2.740
27,45,18,4,2.859,3.139
27,45,18,5,3.199,3.699
27,45,18,6,4.400,4.659
27,45,18,7,4.779,5.119
27,45,18,8,5.599,6.179
27,45,18,9,6.239,6.980
27,45,18,10,7.579,8.340
27,45,18,11,8.519,9.299
27,46,1,1,0.019,0.779
27,46,1,2,1.620,1.959
27,46,1,3,2.039,2.399
27,46,1,4,2.559,2.639
27,46,1,5,2.720,3.259
27,46,1,6,3.359,3.619
27,46,2,1,0.439,1.179
27,46,2,2,1.279,1.799
27,46,2,3,1.939,2.460
27,46,2,4,2.559,3.139
27,46,2,5,3.699,4.239
27,46,2,6,4.299,5.099
27,46,2,7,5.219,5.779
27,46,2,8,5.839,6.499
27,46,3,1,0.280,0.479
27,46,3,2,0.599,0.899
27,46,3,3,1.279,1.439
27,46,3,4,1.539,2.119
27,46,3,5,2.139,2.779
27,46,3,6,2.839,3.439
27,46,3,7,4.119,4.719
27,46,3,8,4.739,5.219
27,46,3,9,5.279,5.619
27,46,3,10,5.659,6.480
27,46,4,1,0.399,1.039
27,46,4,2,1.100,1.879
27,46,4,3,2.059,2.619
27,46,4,4,3.399,3.980
27,46,4,5,4.039,4.480
27,46,4,6,4.619,5.500
27,46,4,7,5.719,6.159
27,46,5,1,0.199,0.680
27,46,5,2,0.839,1.439
27,46,5,3,1.559,2.359
27,46,5,4,2.460,2.879
27,46,5,5,2.960,3.419
